frame_number,landmark,x,y,z
2,RIGHT_SHOULDER,0.30550557374954224,0.6382007002830505,-0.3730161190032959
2,LEFT_ELBOW,0.7382370829582214,0.9858094453811646,-0.08698881417512894
2,RIGHT_ELBOW,0.22360262274742126,0.9743112921714783,-0.45832616090774536
2,LEFT_WRIST,0.7881977558135986,1.2971378564834595,-0.3338487446308136
2,RIGHT_WRIST,0.1710289567708969,1.23978590965271,-0.9511588215827942
2,LEFT_PINKY,0.8505665063858032,1.378278374671936,-0.40088793635368347
2,RIGHT_PINKY,0.14138422906398773,1.322648048400879,-1.0633805990219116
2,LEFT_INDEX,0.8209754824638367,1.3872019052505493,-0.47919243574142456
2,RIGHT_INDEX,0.17992143332958221,1.3265615701675415,-1.1496502161026
2,LEFT_THUMB,0.796044111251831,1.3561983108520508,-0.3795250356197357
2,RIGHT_THUMB,0.19701439142227173,1.2971011400222778,-1.0023889541625977
2,LEFT_HIP,0.5874744653701782,1.3180447816848755,-0.0024643091019243
2,RIGHT_HIP,0.35014259815216064,1.3206472396850586,0.005931931082159281
2,LEFT_KNEE,0.5789364576339722,1.837454915046692,0.03782440349459648
2,RIGHT_KNEE,0.35832515358924866,1.8458943367004395,0.01897643506526947
2,LEFT_ANKLE,0.5722629427909851,2.3129868507385254,0.5862970948219299
2,RIGHT_ANKLE,0.3644391894340515,2.308224678039551,0.40470370650291443
2,LEFT_HEEL,0.5757644176483154,2.390244483947754,0.6118955016136169
2,RIGHT_HEEL,0.3577449321746826,2.3809823989868164,0.4267124533653259
2,LEFT_FOOT_INDEX,0.5424635410308838,2.4538209438323975,0.14722834527492523
2,RIGHT_FOOT_INDEX,0.4075504541397095,2.4538283348083496,-0.105046346783638
3,NOSE,0.49096977710723877,0.4082324504852295,-0.8061771988868713
3,LEFT_EYE_INNER,0.5115151405334473,0.36269956827163696,-0.751327395439148
3,LEFT_EYE,0.5227252840995789,0.3647676408290863,-0.7513792514801025
3,LEFT_EYE_OUTER,0.5348838567733765,0.36720824241638184,-0.7515628933906555
3,RIGHT_EYE_INNER,0.4704549312591553,0.3610125482082367,-0.7681335210800171
3,RIGHT_EYE,0.4556475579738617,0.3615643382072449,-0.7679994106292725
3,RIGHT_EYE_OUTER,0.44285300374031067,0.36249566078186035,-0.7684808969497681
3,LEFT_EAR,0.55197674036026,0.3923039734363556,-0.40367448329925537
3,RIGHT_EAR,0.42047902941703796,0.3865756392478943,-0.469664603471756
3,MOUTH_LEFT,0.5124104619026184,0.46027764678001404,-0.6762743592262268
3,MOUTH_RIGHT,0.45999690890312195,0.45851728320121765,-0.6953548192977905
3,LEFT_SHOULDER,0.6610809564590454,0.6660113334655762,-0.17390215396881104
3,RIGHT_SHOULDER,0.30670255422592163,0.6355230212211609,-0.3702678084373474
3,LEFT_ELBOW,0.7385414242744446,0.984968364238739,-0.06131985783576965
3,RIGHT_ELBOW,0.22564096748828888,0.9710172414779663,-0.45553159713745117
3,LEFT_WRIST,0.7864983081817627,1.2931395769119263,-0.3317517638206482
3,RIGHT_WRIST,0.17160236835479736,1.2291738986968994,-0.9483098387718201
3,LEFT_PINKY,0.8508538007736206,1.373343586921692,-0.39725247025489807
3,RIGHT_PINKY,0.14180240035057068,1.3126908540725708,-1.0619535446166992
3,LEFT_INDEX,0.8220499157905579,1.3841315507888794,-0.4733273684978485
3,RIGHT_INDEX,0.18063445389270782,1.3181369304656982,-1.148187279701233
3,LEFT_THUMB,0.7970800399780273,1.3527297973632812,-0.3760314881801605
3,RIGHT_THUMB,0.19749705493450165,1.2881755828857422,-0.9992233514785767
3,LEFT_HIP,0.5898218154907227,1.3178848028182983,-0.0017878975486382842
3,RIGHT_HIP,0.3517809808254242,1.3204313516616821,0.005239587277173996
3,LEFT_KNEE,0.5817815065383911,1.8385260105133057,0.03958599641919136
3,RIGHT_KNEE,0.3583802282810211,1.846574306488037,0.01769356243312359
3,LEFT_ANKLE,0.5740272998809814,2.3143723011016846,0.5929810404777527
3,RIGHT_ANKLE,0.363818496465683,2.3098604679107666,0.3992694914340973
3,LEFT_HEEL,0.5771772861480713,2.3919992446899414,0.6182851791381836
3,RIGHT_HEEL,0.3567606210708618,2.383307933807373,0.42024746537208557
3,LEFT_FOOT_INDEX,0.5453528761863708,2.454453706741333,0.14781729876995087
3,RIGHT_FOOT_INDEX,0.40758687257766724,2.454346179962158,-0.10923821479082108
4,NOSE,0.4910558760166168,0.4079904556274414,-0.7585681080818176
4,LEFT_EYE_INNER,0.5115129947662354,0.3625331223011017,-0.7075331211090088
4,LEFT_EYE,0.522728443145752,0.3645800054073334,-0.707523763179779
4,LEFT_EYE_OUTER,0.5348891615867615,0.367004930973053,-0.7077134847640991
4,RIGHT_EYE_INNER,0.47045132517814636,0.36092767119407654,-0.7234947085380554
4,RIGHT_EYE,0.45565280318260193,0.36152657866477966,-0.7233139276504517
4,RIGHT_EYE_OUTER,0.4428406059741974,0.36245962977409363,-0.7237474322319031
4,LEFT_EAR,0.551898181438446,0.3919755816459656,-0.3830924332141876
4,RIGHT_EAR,0.42038193345069885,0.38650333881378174,-0.4448762834072113
4,MOUTH_LEFT,0.5124110579490662,0.4600273370742798,-0.637462317943573
4,MOUTH_RIGHT,0.4601385295391083,0.45828577876091003,-0.6551775932312012
4,LEFT_SHOULDER,0.6612798571586609,0.6657673120498657,-0.1582273691892624
4,RIGHT_SHOULDER,0.30695027112960815,0.6354860067367554,-0.36191847920417786
4,LEFT_ELBOW,0.7400731444358826,0.9849057197570801,-0.04616943374276161
4,RIGHT_ELBOW,0.2258904129266739,0.9709308743476868,-0.4295830726623535
4,LEFT_WRIST,0.7890884876251221,1.290074110031128,-0.2951691746711731
4,RIGHT_WRIST,0.1733866184949875,1.2324285507202148,-0.8530102968215942
4,LEFT_PINKY,0.8572964072227478,1.3716262578964233,-0.35492539405822754
4,RIGHT_PINKY,0.14486904442310333,1.3151792287826538,-0.9501842856407166
4,LEFT_INDEX,0.8300237059593201,1.3834439516067505,-0.4322984218597412
4,RIGHT_INDEX,0.18406334519386292,1.3203935623168945,-1.0318019390106201
4,LEFT_THUMB,0.8048652410507202,1.3519009351730347,-0.340486079454422
4,RIGHT_THUMB,0.19982920587062836,1.2908934354782104,-0.9001758098602295
4,LEFT_HIP,0.5928604006767273,1.3185583353042603,-0.001006755861453712
4,RIGHT_HIP,0.35431984066963196,1.3218859434127808,0.004422377794981003
4,LEFT_KNEE,0.586618959903717,1.8414826393127441,0.036715831607580185
4,RIGHT_KNEE,0.3606114387512207,1.8513983488082886,0.013668139465153217
4,LEFT_ANKLE,0.580618679523468,2.3192379474639893,0.5853989124298096
4,RIGHT_ANKLE,0.36690738797187805,2.31697154045105,0.39238467812538147
4,LEFT_HEEL,0.5838834643363953,2.3970675468444824,0.6106222867965698
4,RIGHT_HEEL,0.3597087860107422,2.3911194801330566,0.41244879364967346
4,LEFT_FOOT_INDEX,0.5536634922027588,2.460731267929077,0.14199313521385193
4,RIGHT_FOOT_INDEX,0.41279250383377075,2.460698366165161,-0.1202395036816597
5,NOSE,0.49120867252349854,0.4079771041870117,-0.7867162823677063
5,LEFT_EYE_INNER,0.511522114276886,0.3624906539916992,-0.7332741022109985
5,LEFT_EYE,0.5227537751197815,0.36448410153388977,-0.7332964539527893
5,LEFT_EYE_OUTER,0.5349236726760864,0.36684539914131165,-0.7334972620010376
5,RIGHT_EYE_INNER,0.47044962644577026,0.36092817783355713,-0.7527778744697571
5,RIGHT_EYE,0.4556574821472168,0.36153435707092285,-0.7526410222053528
5,RIGHT_EYE_OUTER,0.44282248616218567,0.36246293783187866,-0.7531355619430542
5,LEFT_EAR,0.5518636107444763,0.3915919065475464,-0.3909669816493988
5,RIGHT_EAR,0.42022961378097534,0.3864865005016327,-0.46884194016456604
5,MOUTH_LEFT,0.5124539136886597,0.46001580357551575,-0.6574045419692993
5,MOUTH_RIGHT,0.46038541197776794,0.4582887589931488,-0.6798190474510193
5,LEFT_SHOULDER,0.6616888642311096,0.6655040979385376,-0.14288952946662903
5,RIGHT_SHOULDER,0.3071579337120056,0.6355528831481934,-0.38075801730155945
5,LEFT_ELBOW,0.7432242631912231,0.9846987724304199,-0.02548392489552498
5,RIGHT_ELBOW,0.22585606575012207,0.9709670543670654,-0.4343130886554718
5,LEFT_WRIST,0.7893105745315552,1.2882004976272583,-0.2899121344089508
5,RIGHT_WRIST,0.17581544816493988,1.234302043914795,-0.8495255708694458
5,LEFT_PINKY,0.8423152565956116,1.3741682767868042,-0.35016149282455444
5,RIGHT_PINKY,0.14890699088573456,1.315690517425537,-0.9510048627853394
5,LEFT_INDEX,0.8313419222831726,1.3811416625976562,-0.4301598370075226
5,RIGHT_INDEX,0.1884603649377823,1.322912335395813,-1.0332088470458984
5,LEFT_THUMB,0.8063748478889465,1.3498668670654297,-0.3368845283985138
5,RIGHT_THUMB,0.20319171249866486,1.2918704748153687,-0.8964185118675232
5,LEFT_HIP,0.5961548686027527,1.3197251558303833,0.016646604984998703
5,RIGHT_HIP,0.3576083779335022,1.324329137802124,-0.013175677508115768
5,LEFT_KNEE,0.5921962261199951,1.8465890884399414,0.03676002845168114
5,RIGHT_KNEE,0.3626020848751068,1.857845425605774,-0.03307821601629257
5,LEFT_ANKLE,0.5895636677742004,2.325716018676758,0.5740050673484802
5,RIGHT_ANKLE,0.36986175179481506,2.327242374420166,0.3031555414199829
5,LEFT_HEEL,0.5922436714172363,2.4057857990264893,0.5952931046485901
5,RIGHT_HEEL,0.3615715503692627,2.4031691551208496,0.3164452314376831
5,LEFT_FOOT_INDEX,0.5712497234344482,2.4640352725982666,0.12197944521903992
5,RIGHT_FOOT_INDEX,0.42339423298835754,2.4683115482330322,-0.21391591429710388
6,NOSE,0.49125316739082336,0.4079475998878479,-0.7252946496009827
6,LEFT_EYE_INNER,0.5115155577659607,0.3624405562877655,-0.6777800917625427
6,LEFT_EYE,0.5227523446083069,0.36439356207847595,-0.6777912378311157
6,LEFT_EYE_OUTER,0.534927487373352,0.366714209318161,-0.6780997514724731
6,RIGHT_EYE_INNER,0.470427006483078,0.3609272241592407,-0.6972148418426514
6,RIGHT_EYE,0.45564013719558716,0.36154019832611084,-0.697084903717041
6,RIGHT_EYE_OUTER,0.44274911284446716,0.36246705055236816,-0.6976207494735718
6,LEFT_EAR,0.5518357157707214,0.3913460671901703,-0.35757672786712646
6,RIGHT_EAR,0.42000851035118103,0.38649073243141174,-0.4346831440925598
6,MOUTH_LEFT,0.5125002264976501,0.4600183069705963,-0.6035990715026855
6,MOUTH_RIGHT,0.46049854159355164,0.45831775665283203,-0.6250973343849182
6,LEFT_SHOULDER,0.6620156764984131,0.6651504635810852,-0.1250447928905487
6,RIGHT_SHOULDER,0.3072512447834015,0.6354965567588806,-0.375839501619339
6,LEFT_ELBOW,0.7458881735801697,0.9822341799736023,-0.02865021862089634
6,RIGHT_ELBOW,0.225770503282547,0.9710437059402466,-0.4199497699737549
6,LEFT_WRIST,0.7973335981369019,1.2727967500686646,-0.2802571952342987
6,RIGHT_WRIST,0.1757485717535019,1.2348068952560425,-0.8369100689888
6,LEFT_PINKY,0.8655773997306824,1.3590422868728638,-0.33928483724594116
6,RIGHT_PINKY,0.14870552718639374,1.3175827264785767,-0.9369626641273499
6,LEFT_INDEX,0.8446866273880005,1.3687686920166016,-0.41648709774017334
6,RIGHT_INDEX,0.18808484077453613,1.3240652084350586,-1.0199575424194336
6,LEFT_THUMB,0.8185685873031616,1.3396345376968384,-0.32613301277160645
6,RIGHT_THUMB,0.2029975950717926,1.2930654287338257,-0.8844476938247681
6,LEFT_HIP,0.5984252095222473,1.3200421333312988,0.020818090066313744
6,RIGHT_HIP,0.35942748188972473,1.3249725103378296,-0.017423482611775398
6,LEFT_KNEE,0.5945181846618652,1.8488609790802002,0.03689758479595184
6,RIGHT_KNEE,0.36310890316963196,1.8598606586456299,-0.03460288792848587
6,LEFT_ANKLE,0.5930129289627075,2.3300182819366455,0.5339142084121704
6,RIGHT_ANKLE,0.3712984025478363,2.329962730407715,0.26764094829559326
6,LEFT_HEEL,0.5958772897720337,2.410407304763794,0.5524976849555969
6,RIGHT_HEEL,0.36237746477127075,2.4048633575439453,0.2798888087272644
6,LEFT_FOOT_INDEX,0.5765731930732727,2.4680416584014893,0.10999567806720734
6,RIGHT_FOOT_INDEX,0.4281086325645447,2.4739770889282227,-0.2230067402124405
7,NOSE,0.4920887351036072,0.40791165828704834,-0.8127120733261108
7,LEFT_EYE_INNER,0.5117875933647156,0.3624008595943451,-0.7593725919723511
7,LEFT_EYE,0.5230890512466431,0.3643278181552887,-0.7594228386878967
7,LEFT_EYE_OUTER,0.5353699326515198,0.36660975217819214,-0.7596855163574219
7,RIGHT_EYE_INNER,0.47065311670303345,0.3609258234500885,-0.7754710912704468
7,RIGHT_EYE,0.45573142170906067,0.3615501821041107,-0.7753291726112366
7,RIGHT_EYE_OUTER,0.44275033473968506,0.3624851405620575,-0.7758496999740601
7,LEFT_EAR,0.5520946383476257,0.39129969477653503,-0.40867969393730164
7,RIGHT_EAR,0.41982054710388184,0.38659051060676575,-0.47223830223083496
7,MOUTH_LEFT,0.5128524303436279,0.46005216240882874,-0.6814126968383789
7,MOUTH_RIGHT,0.461164265871048,0.4584924280643463,-0.6989622712135315
7,LEFT_SHOULDER,0.6624883413314819,0.6654396653175354,-0.15730051696300507
7,RIGHT_SHOULDER,0.3072527348995209,0.6357884407043457,-0.37197521328926086
7,LEFT_ELBOW,0.749511182308197,0.9824184775352478,-0.044923171401023865
7,RIGHT_ELBOW,0.22561076283454895,0.9722286462783813,-0.4133208394050598
7,LEFT_WRIST,0.821774959564209,1.2678253650665283,-0.3281533420085907
7,RIGHT_WRIST,0.17569434642791748,1.2428356409072876,-0.8423274159431458
7,LEFT_PINKY,0.8720320463180542,1.3518701791763306,-0.39440616965293884
7,RIGHT_PINKY,0.14868129789829254,1.3294235467910767,-0.946392834186554
7,LEFT_INDEX,0.8478222489356995,1.3622667789459229,-0.4755845069885254
7,RIGHT_INDEX,0.18795107305049896,1.334433913230896,-1.0356732606887817
7,LEFT_THUMB,0.8221243619918823,1.3336644172668457,-0.37628453969955444
7,RIGHT_THUMB,0.20291633903980255,1.302767276763916,-0.8926486372947693
7,LEFT_HIP,0.5979443788528442,1.3260725736618042,0.011825976893305779
7,RIGHT_HIP,0.35738179087638855,1.3286021947860718,-0.008292553015053272
7,LEFT_KNEE,0.5918281078338623,1.859197974205017,0.03692007437348366
7,RIGHT_KNEE,0.35534608364105225,1.8660955429077148,-0.02061391808092594
7,LEFT_ANKLE,0.5868368148803711,2.341914176940918,0.5552085638046265
7,RIGHT_ANKLE,0.3595246970653534,2.3380444049835205,0.3326493203639984
7,LEFT_HEEL,0.590100884437561,2.421321392059326,0.576778769493103
7,RIGHT_HEEL,0.35113072395324707,2.4119925498962402,0.3487790524959564
7,LEFT_FOOT_INDEX,0.5642629861831665,2.481978416442871,0.1154482439160347
7,RIGHT_FOOT_INDEX,0.4122646749019623,2.485599994659424,-0.2110428661108017
8,NOSE,0.4945472776889801,0.40824219584465027,-0.7986294627189636
8,LEFT_EYE_INNER,0.5129784941673279,0.36274823546409607,-0.7455685138702393
8,LEFT_EYE,0.5244093537330627,0.36458292603492737,-0.7457391619682312
8,LEFT_EYE_OUTER,0.5366224050521851,0.36679527163505554,-0.7457746863365173
8,RIGHT_EYE_INNER,0.47224295139312744,0.3613573908805847,-0.7597293257713318
8,RIGHT_EYE,0.4567398726940155,0.36195123195648193,-0.7594277262687683
8,RIGHT_EYE_OUTER,0.4434190094470978,0.36284902691841125,-0.759955883026123
8,LEFT_EAR,0.5528419017791748,0.39154699444770813,-0.3969513773918152
8,RIGHT_EAR,0.4198216497898102,0.38700681924819946,-0.457724392414093
8,MOUTH_LEFT,0.5140372514724731,0.4607854187488556,-0.6668962240219116
8,MOUTH_RIGHT,0.46413061022758484,0.45950666069984436,-0.683038592338562
8,LEFT_SHOULDER,0.6619054079055786,0.66428142786026,-0.15707270801067352
8,RIGHT_SHOULDER,0.30751925706863403,0.6354873180389404,-0.2685061991214752
8,LEFT_ELBOW,0.7493984699249268,0.955856204032898,-0.2952296733856201
8,RIGHT_ELBOW,0.22553807497024536,0.972254753112793,-0.3109171688556671
8,LEFT_WRIST,0.761512815952301,1.0623259544372559,-0.902160108089447
8,RIGHT_WRIST,0.17675676941871643,1.2405656576156616,-0.8165293335914612
8,LEFT_PINKY,0.7710193991661072,1.1333776712417603,-1.0357561111450195
8,RIGHT_PINKY,0.15491409599781036,1.3307284116744995,-0.9241706728935242
8,LEFT_INDEX,0.7267419099807739,1.034950852394104,-1.059921145439148
8,RIGHT_INDEX,0.192926287651062,1.3321152925491333,-1.026908278465271
8,LEFT_THUMB,0.7130898237228394,1.0182099342346191,-0.9317649006843567
8,RIGHT_THUMB,0.20624056458473206,1.2983417510986328,-0.8604353070259094
8,LEFT_HIP,0.5873579978942871,1.3223015069961548,-0.012036096304655075
8,RIGHT_HIP,0.34327054023742676,1.3225570917129517,0.016436990350484848
8,LEFT_KNEE,0.5778456330299377,1.848050594329834,-0.03518044203519821
8,RIGHT_KNEE,0.34230509400367737,1.8507490158081055,-0.0377519354224205
8,LEFT_ANKLE,0.5697254538536072,2.326306104660034,0.4188518226146698
8,RIGHT_ANKLE,0.3361967206001282,2.3253729343414307,0.2466040849685669
8,LEFT_HEEL,0.5718591213226318,2.400913953781128,0.43618178367614746
8,RIGHT_HEEL,0.3297645151615143,2.4016146659851074,0.25688695907592773
8,LEFT_FOOT_INDEX,0.5355637073516846,2.4778361320495605,-0.03552001714706421
8,RIGHT_FOOT_INDEX,0.3718438148498535,2.4676241874694824,-0.27254894375801086
9,NOSE,0.49674028158187866,0.40922972559928894,-0.7800458669662476
9,LEFT_EYE_INNER,0.5145317316055298,0.3633539080619812,-0.7286193370819092
9,LEFT_EYE,0.5260549187660217,0.3650323450565338,-0.7286909818649292
9,LEFT_EYE_OUTER,0.5380845665931702,0.3671185374259949,-0.7288818359375
9,RIGHT_EYE_INNER,0.47368955612182617,0.3621513247489929,-0.7444785833358765
9,RIGHT_EYE,0.4575278162956238,0.36266759037971497,-0.744286060333252
9,RIGHT_EYE_OUTER,0.44390958547592163,0.36344829201698303,-0.7447801828384399
9,LEFT_EAR,0.5533317923545837,0.39177587628364563,-0.38728201389312744
9,RIGHT_EAR,0.4197518527507782,0.38738957047462463,-0.43150338530540466
9,MOUTH_LEFT,0.5149641036987305,0.4622468650341034,-0.6544055342674255
9,MOUTH_RIGHT,0.46582478284835815,0.461230993270874,-0.6729070544242859
9,LEFT_SHOULDER,0.6601114273071289,0.6630800366401672,-0.1564691960811615
9,RIGHT_SHOULDER,0.30713164806365967,0.635505199432373,-0.22418715059757233
9,LEFT_ELBOW,0.7600102424621582,0.933262825012207,-0.4146304130554199
9,RIGHT_ELBOW,0.22484497725963593,0.972305417060852,-0.32073143124580383
9,LEFT_WRIST,0.7674519419670105,0.9815380573272705,-1.1130656003952026
9,RIGHT_WRIST,0.1740504801273346,1.2610100507736206,-0.9043883085250854
9,LEFT_PINKY,0.7830237746238708,0.9626485705375671,-1.257412075996399
9,RIGHT_PINKY,0.1540524959564209,1.364972710609436,-1.0076854228973389
9,LEFT_INDEX,0.7571297883987427,0.8989013433456421,-1.2656433582305908
9,RIGHT_INDEX,0.19189724326133728,1.3490839004516602,-1.089828610420227
9,LEFT_THUMB,0.7360111474990845,0.8993881344795227,-1.1396836042404175
9,RIGHT_THUMB,0.20563027262687683,1.3151487112045288,-0.9513362050056458
9,LEFT_HIP,0.5862943530082703,1.318874478340149,-0.030089911073446274
9,RIGHT_HIP,0.34035903215408325,1.3193854093551636,0.03478192910552025
9,LEFT_KNEE,0.5770655870437622,1.8448588848114014,-0.07657921314239502
9,RIGHT_KNEE,0.3438013195991516,1.8496592044830322,-0.03426262363791466
9,LEFT_ANKLE,0.567857027053833,2.325902223587036,0.3685028553009033
9,RIGHT_ANKLE,0.3386386036872864,2.3244266510009766,0.24387837946414948
9,LEFT_HEEL,0.5697789192199707,2.400592565536499,0.3834526836872101
9,RIGHT_HEEL,0.3318188786506653,2.4001662731170654,0.25545039772987366
9,LEFT_FOOT_INDEX,0.5341694355010986,2.4751651287078857,-0.09585191309452057
9,RIGHT_FOOT_INDEX,0.3751074969768524,2.4670872688293457,-0.2744993269443512
10,NOSE,0.4967102110385895,0.4106752276420593,-0.6846117377281189
10,LEFT_EYE_INNER,0.5146245360374451,0.3640415072441101,-0.6336880326271057
10,LEFT_EYE,0.5263094305992126,0.3655092418193817,-0.633739173412323
10,LEFT_EYE_OUTER,0.5382181406021118,0.3673847019672394,-0.6334893703460693
10,RIGHT_EYE_INNER,0.4736752510070801,0.363172322511673,-0.6407183408737183
10,RIGHT_EYE,0.4575200080871582,0.3635384142398834,-0.6402711868286133
10,RIGHT_EYE_OUTER,0.44388169050216675,0.36410120129585266,-0.6406716704368591
10,LEFT_EAR,0.5534789562225342,0.3918788731098175,-0.3133471608161926
10,RIGHT_EAR,0.41966792941093445,0.38764411211013794,-0.34241536259651184
10,MOUTH_LEFT,0.5149542689323425,0.4638548791408539,-0.5668399333953857
10,MOUTH_RIGHT,0.4658050835132599,0.4630610942840576,-0.5762214064598083
10,LEFT_SHOULDER,0.659538745880127,0.6615561246871948,-0.12516792118549347
10,RIGHT_SHOULDER,0.30713725090026855,0.634943962097168,-0.15478946268558502
