frame,landmark,distance_me_vs_me2,distance_me_vs_me3,distance_me2_vs_me3
2,LEFT_SHOULDER,0.08693515184862922,0.08774713079646793,0.02687081283679309
2,LEFT_THUMB,1.0462401317611458,0.9102746656468665,0.1597307385090258
2,LEFT_WRIST,0.9455070988312192,0.8090570294806528,0.17814137165274785
2,MOUTH_LEFT,0.032740348942893294,0.1555044308511743,0.13545405852533898
2,MOUTH_RIGHT,0.027924162747868676,0.16185672067274878,0.14733851209095336
2,NOSE,0.02623610791204095,0.1758021872014481,0.17036366049436338
2,RIGHT_ANKLE,0.1476928676104006,0.03981056428163289,0.1366506619248504
2,RIGHT_EAR,0.06021214963197581,0.1250204780297829,0.06745430101918636
2,RIGHT_ELBOW,0.3835351800215026,0.39184596579989023,0.009314846206966494
2,RIGHT_EYE,0.028642939721934452,0.16843910027425313,0.1479200920652811
2,RIGHT_EYE_INNER,0.027274544386857367,0.1677358963550661,0.14806448298930372
2,RIGHT_EYE_OUTER,0.030358252698654793,0.16902132424325964,0.1477930584644461
2,RIGHT_FOOT_INDEX,0.14058367138097125,0.061955799440910585,0.08540295544279951
2,RIGHT_HEEL,0.14819655431050904,0.04147808768558444,0.1341854429383024
2,RIGHT_HIP,0.041236397083285276,0.01959496163908042,0.03272250421354942
2,RIGHT_INDEX,0.7821195397514766,0.9075763858135806,0.13183176036629243
2,RIGHT_KNEE,0.09650982839534031,0.04286293658932339,0.06278557229937091
2,RIGHT_PINKY,0.778060077110728,0.8986314807916466,0.12810397025531378
2,RIGHT_SHOULDER,0.15765043972208617,0.17213774753197128,0.01555852325588979
2,RIGHT_THUMB,0.7064644104168529,0.7996721620508033,0.09864501826470343
2,RIGHT_WRIST,0.6916369498607822,0.7822087080222058,0.09600781945903247
3,LEFT_ANKLE,0.13204937160551958,0.13255831424907524,0.1908357046317348
3,LEFT_EAR,0.07756035025464315,0.07942843712603768,0.014367696362717444
3,LEFT_ELBOW,0.3425511558983369,0.3491061841951588,0.060013877860874074
3,LEFT_EYE,0.027133959076840544,0.14125656524222666,0.11912237248970994
3,LEFT_EYE_INNER,0.028133143269585714,0.1412943708570972,0.11903652283176286
3,LEFT_EYE_OUTER,0.026833687727023565,0.14171304642049942,0.11920586305082559
3,LEFT_FOOT_INDEX,0.14243852551070113,0.09363450417570968,0.12534080192921643
3,LEFT_HEEL,0.1254515269158138,0.1301704989986881,0.19294404184636102
3,LEFT_HIP,0.04328300841696426,0.02872103439716377,0.04109236800657118
3,LEFT_INDEX,1.092700965788442,0.989271982522596,0.19852777547707692
3,LEFT_KNEE,0.10520285742683877,0.0761661660571488,0.10314877755813433
3,LEFT_PINKY,1.1281113316621922,1.03555138391557,0.20784216606257563
3,LEFT_SHOULDER,0.0823392667737153,0.07707501070349314,0.030440890592404582
3,LEFT_THUMB,1.0393264924826342,0.9439354261276452,0.18818315825061893
3,LEFT_WRIST,0.9380119733315752,0.8505906054384145,0.20105275918298687
3,MOUTH_LEFT,0.03327454595074828,0.13971804682992903,0.11866120329039868
3,MOUTH_RIGHT,0.03247131749706886,0.15210171120298455,0.12931909616291556
3,NOSE,0.029183175153583995,0.15915615678405867,0.14273281315745012
3,RIGHT_ANKLE,0.1303453561294577,0.043836080738631815,0.10065327697159825
3,RIGHT_EAR,0.05615409254250421,0.11577995543529938,0.0628174525943979
3,RIGHT_ELBOW,0.35126381498921133,0.42717179210281736,0.07634202086693996
3,RIGHT_EYE,0.033035774127686504,0.1529778016488716,0.12556663389797226
3,RIGHT_EYE_INNER,0.03157647473208031,0.15218644857007302,0.12573698274691122
3,RIGHT_EYE_OUTER,0.034689996811009455,0.15365992785861765,0.1254650376431683
3,RIGHT_FOOT_INDEX,0.1416286823520027,0.06703132291378881,0.08769082715578533
3,RIGHT_HEEL,0.12812770241116586,0.046257453918222016,0.09417299701012613
3,RIGHT_HIP,0.04079258598486244,0.02882557799359632,0.030996261479113427
3,RIGHT_INDEX,0.7060030133716675,0.9518258285428073,0.2555528835719505
3,RIGHT_KNEE,0.09590964594770193,0.04610410097642052,0.061640625765646044
3,RIGHT_PINKY,0.7027494423219551,0.9425448064396902,0.25047674291575917
3,RIGHT_SHOULDER,0.15989545287581491,0.17917272317304345,0.02063586226502562
3,RIGHT_THUMB,0.6344855308039905,0.8437064706230724,0.21844655013108316
3,RIGHT_WRIST,0.6213325721985866,0.8257404981417549,0.21270475237887293
4,LEFT_ANKLE,0.13273336712011619,0.12584627793712422,0.19653751396508148
4,LEFT_EAR,0.052347011746661995,0.07107274555737428,0.022395081822405637
4,LEFT_ELBOW,0.3621822224144144,0.3621181273359781,0.05646502771960526
4,LEFT_EYE,0.02462629812660959,0.11029499427101662,0.1275022666227142
4,LEFT_EYE_INNER,0.02618064245562682,0.11052736099784721,0.12736934594377078
4,LEFT_EYE_OUTER,0.023396069275791045,0.1107221726193665,0.1275669408668433
4,LEFT_FOOT_INDEX,0.14153975910966787,0.08078403976874397,0.12211075564693663
4,LEFT_HEEL,0.12704970656279474,0.1240046206476116,0.19962965663105445
4,LEFT_HIP,0.044232085107859115,0.02651673403334967,0.040806580293355633
4,LEFT_INDEX,1.106733575097528,0.9903206877811215,0.17426793213776695
4,LEFT_KNEE,0.10143446453461553,0.06403877697056222,0.09580717356113881
4,LEFT_PINKY,1.1500157849980743,1.0406144782315174,0.19191759181198806
4,LEFT_SHOULDER,0.06529868107510128,0.0706419308038234,0.028481629843811196
4,LEFT_THUMB,1.0556721377095706,0.9475022954263309,0.17083617398814252
4,LEFT_WRIST,0.9579080017623839,0.8557655433690784,0.18713621863291918
4,MOUTH_LEFT,0.031289038119183085,0.11345562504307775,0.12667781316070204
4,MOUTH_RIGHT,0.03193682725814405,0.12210936135020718,0.13690048470715532
4,NOSE,0.04087249926523027,0.12478888269164325,0.15343296162452177
4,RIGHT_ANKLE,0.13573790912030775,0.0773390487250805,0.15856174168959242
4,RIGHT_EAR,0.03803976511291044,0.09787698255897133,0.06737977931267908
4,RIGHT_ELBOW,0.3371317188803989,0.36032347415115956,0.023686850724752618
4,RIGHT_EYE,0.028933755021721873,0.12043775998930746,0.13501313203512466
4,RIGHT_EYE_INNER,0.02763386052225968,0.11954947071772531,0.1350912648458749
4,RIGHT_EYE_OUTER,0.030684771758855842,0.12121901074314125,0.13494052349456495
4,RIGHT_FOOT_INDEX,0.14263629734134642,0.05660818208283043,0.09853408838362426
4,RIGHT_HEEL,0.13597577627186924,0.07875850839440819,0.15925268557361277
4,RIGHT_HIP,0.042330445141461046,0.02854244507755612,0.028624667131681
4,RIGHT_INDEX,0.6403358753634804,0.741009739104151,0.11008068956269267
4,RIGHT_KNEE,0.09585118576848478,0.030370123748735375,0.06744013630597341
4,RIGHT_PINKY,0.6433875339583204,0.7354107507772482,0.1015772357314157
4,RIGHT_SHOULDER,0.15075918083162473,0.16882672387204734,0.019736060888743422
4,RIGHT_THUMB,0.5800335282389737,0.6577548199237978,0.08653454689383833
4,RIGHT_WRIST,0.5701352756614275,0.6439137339899366,0.0812788333237804
5,LEFT_ANKLE,0.11352345380597105,0.12626335070033487,0.14820658887333607
5,LEFT_EAR,0.09059404846049345,0.08866473649912211,0.01514957424987558
5,LEFT_ELBOW,0.3762640782325412,0.35820602080087177,0.05446002358623387
5,LEFT_EYE,0.07256700030441778,0.1432641955090967,0.07302860588551723
5,LEFT_EYE_INNER,0.07261900724188637,0.1433282789618989,0.07283630716676799
5,LEFT_EYE_OUTER,0.07290391102887654,0.1437105151159652,0.07321994999391475
5,LEFT_FOOT_INDEX,0.13496820355623332,0.08240720650614852,0.09457564024953416
5,LEFT_HEEL,0.10211929030439135,0.12096798942025636,0.14815499409701394
5,LEFT_HIP,0.055670137798576484,0.041280797734630795,0.040626847989767255
5,LEFT_INDEX,1.0949807106945428,0.9758334958273608,0.17177426804240079
5,LEFT_KNEE,0.09525574965504713,0.06207698156510448,0.09047236363190428
5,LEFT_PINKY,1.140521467122022,1.0260484530548308,0.18866741832485828
5,LEFT_SHOULDER,0.05966979904306425,0.07141854214470053,0.028942429847692294
5,LEFT_THUMB,1.0429591164866594,0.9308169692854158,0.16607571440538715
5,LEFT_WRIST,0.9450889031314506,0.8365110060441789,0.18159337000054565
5,MOUTH_LEFT,0.06930993959971161,0.14103157108072858,0.07568436145303097
5,MOUTH_RIGHT,0.07076117746714278,0.15373091881917306,0.08547477038598299
5,NOSE,0.06795959688805764,0.1596654017610166,0.09447086227480192
5,RIGHT_ANKLE,0.14219226642513924,0.03918307014498695,0.11490725386892736
5,RIGHT_EAR,0.09536360087336813,0.13009398096604377,0.03598770278740309
5,RIGHT_ELBOW,0.3442028455177218,0.34816733103413944,0.007481828485856593
5,RIGHT_EYE,0.0769769871896609,0.15606044617314246,0.08024211453343277
5,RIGHT_EYE_INNER,0.0760869794911298,0.155215997371943,0.08053068236436756
5,RIGHT_EYE_OUTER,0.07789811593072243,0.15676226309866698,0.08003512184361257
5,RIGHT_FOOT_INDEX,0.1562357115321313,0.08387368389807646,0.07547644293710849
5,RIGHT_HEEL,0.14326680169668107,0.04099635047169576,0.11207617514368574
5,RIGHT_HIP,0.0549890621767934,0.044755391725092526,0.028457282994852166
5,RIGHT_INDEX,0.6362667610270667,0.737200580222073,0.11013244790384363
5,RIGHT_KNEE,0.11229999163961137,0.05786678304960716,0.06283602959839463
5,RIGHT_PINKY,0.6357582675917324,0.7325961927282051,0.10618048199460871
5,RIGHT_SHOULDER,0.18608102998620984,0.1929226876458234,0.011680720836707636
5,RIGHT_THUMB,0.5685586321922834,0.6381455906879412,0.07884500770292958
5,RIGHT_WRIST,0.5577418718583561,0.6213217622055566,0.07093527178084481
6,LEFT_ANKLE,0.13347240498315233,0.09429868747028228,0.17670886777309613
6,LEFT_EAR,0.05446128312114267,0.0564573888115273,0.014822918979085038
6,LEFT_ELBOW,0.3710450101515805,0.3602525639376346,0.05368965826633461
6,LEFT_EYE,0.021390378700676237,0.08847708836253859,0.07339096345516594
6,LEFT_EYE_INNER,0.02246964409506143,0.08896060958811473,0.07324223934761281
6,LEFT_EYE_OUTER,0.02110450165106642,0.08893010392915025,0.07360455283902209
6,LEFT_FOOT_INDEX,0.142159551981035,0.08314657436359968,0.11965057203900176
6,LEFT_HEEL,0.12959491973417514,0.0859631542612232,0.1791710323321563
6,LEFT_HIP,0.059138655885918275,0.04644694445553292,0.0411202953814727
6,LEFT_INDEX,1.086101351375143,0.9729679523159317,0.17948922925893857
6,LEFT_KNEE,0.09335392495567874,0.06551770060286739,0.09374050550799436
6,LEFT_PINKY,1.1299560520133816,1.020895449912376,0.19475553653367053
6,LEFT_SHOULDER,0.042968345616891175,0.05598942784084461,0.029235544808867416
6,LEFT_THUMB,1.0357273294515823,0.9316976022197814,0.17406078047962045
6,LEFT_WRIST,0.9328889921481193,0.8352552045827352,0.18699558593265728
6,MOUTH_LEFT,0.028792338487657436,0.08806576859375669,0.07476555598639775
6,MOUTH_RIGHT,0.027977148465188496,0.09911683939849184,0.08484378259974604
6,NOSE,0.02504015948006472,0.10032724053662875,0.09690315796546631
6,RIGHT_ANKLE,0.1938894707900953,0.04478278712433633,0.1561885192551051
6,RIGHT_EAR,0.06330469948825261,0.0957340641755769,0.034574037206141585
6,RIGHT_ELBOW,0.33659936755405906,0.33114909767801587,0.009098585976704977
6,RIGHT_EYE,0.02692480911858948,0.10262761858772533,0.08215504260961752
6,RIGHT_EYE_INNER,0.02496560754159999,0.10165493089445102,0.08248655234736745
6,RIGHT_EYE_OUTER,0.029039478793793094,0.10354965040010766,0.08196851667213809
6,RIGHT_FOOT_INDEX,0.1782047192396399,0.07399960472005236,0.10531907108058369
6,RIGHT_HEEL,0.20118516453577173,0.048385784869818003,0.15915694120008772
6,RIGHT_HIP,0.059011948391464626,0.05051844928407798,0.028742390200696234
6,RIGHT_INDEX,0.6433296774626128,0.6942432299180521,0.06112391298024846
6,RIGHT_KNEE,0.11685745880297027,0.05184547700130866,0.07004001950371966
6,RIGHT_PINKY,0.6436302678578836,0.6879494382539754,0.05460857442704988
6,RIGHT_SHOULDER,0.18129378102259586,0.18950314811847188,0.01295177830799254
6,RIGHT_THUMB,0.5758689214036554,0.6043001839816872,0.03968574025225369
6,RIGHT_WRIST,0.5649590959818928,0.5887974888951919,0.03308258756740856
7,LEFT_ANKLE,0.1279026844503755,0.10983770921665291,0.19945084603410812
7,LEFT_EAR,0.08982471524732565,0.10493193082494268,0.020127603116681044
7,LEFT_ELBOW,0.3584409769242861,0.347010778620654,0.05367882061560609
7,LEFT_EYE,0.06818953758839165,0.16789014149685855,0.10151231918381833
7,LEFT_EYE_INNER,0.06820496073338278,0.1678936318050894,0.10140118399116542
7,LEFT_EYE_OUTER,0.06859281385364516,0.16840864030725056,0.10164698421323573
7,LEFT_FOOT_INDEX,0.13320149863306088,0.07661198099732305,0.13001425349915893
7,LEFT_HEEL,0.12573221096333376,0.10491039181292244,0.20404698634909912
7,LEFT_HIP,0.04874301426649764,0.04134086316836284,0.03970627700209354
7,LEFT_INDEX,1.0669885095467446,0.9474724007911453,0.180198892519606
7,LEFT_KNEE,0.08300667301997192,0.06488143772545402,0.09444298586541872
7,LEFT_PINKY,1.1039396005250481,0.9887172126360849,0.19780005149410038
7,LEFT_SHOULDER,0.06391525532889068,0.07903703625522762,0.03075762204523719
7,LEFT_THUMB,1.0145296226074234,0.9048156415839151,0.17428840757747865
7,LEFT_WRIST,0.9093602543714907,0.8033117082105452,0.1870808563675591
7,MOUTH_LEFT,0.0669935592453798,0.1623792868609329,0.09946848947612821
7,MOUTH_RIGHT,0.06483240604352006,0.16926037145017966,0.10766973539987194
7,NOSE,0.060959239737116235,0.18379510343206462,0.1261428389360051
7,RIGHT_ANKLE,0.14954428981937434,0.04814928418239987,0.1621449048474813
7,RIGHT_EAR,0.0884721928214537,0.13558298337214,0.0488062154892034
7,RIGHT_ELBOW,0.3347251622375111,0.32540876023075643,0.012384871082149654
7,RIGHT_EYE,0.06968532387431839,0.17716968667447044,0.10878956477696398
7,RIGHT_EYE_INNER,0.06872612608864238,0.17645549543112055,0.10901262760754986
7,RIGHT_EYE_OUTER,0.07068990162676167,0.17779443528847774,0.10868595600252359
7,RIGHT_FOOT_INDEX,0.1675630456449243,0.06662037284862696,0.1014162696878244
7,RIGHT_HEEL,0.15274453456404638,0.04813480229237072,0.16411507863756172
7,RIGHT_HIP,0.049659346290663695,0.04443673281053049,0.02789080261365159
7,RIGHT_INDEX,0.6663882461771926,0.7026336325515956,0.04471376236869667
7,RIGHT_KNEE,0.10314317028918327,0.03932926737460505,0.06819577768180271
7,RIGHT_PINKY,0.6597415359490656,0.6871052222718778,0.03634708466696587
7,RIGHT_SHOULDER,0.17615056536558396,0.19170398770286734,0.018738035598845747
7,RIGHT_THUMB,0.590250421631879,0.6030450397211066,0.023414447468997696
7,RIGHT_WRIST,0.5771835536906146,0.584357468663987,0.017096465151124035
8,LEFT_ANKLE,0.2424190560149433,0.06456652827897251,0.19347092835629548
8,LEFT_EAR,0.07545632564243093,0.09349258587917597,0.022105270515132884
8,LEFT_ELBOW,0.1737804227728763,0.15833344921597028,0.0537617171852041
8,LEFT_EYE,0.05164515802974765,0.15404916211010905,0.1044516437761737
8,LEFT_EYE_INNER,0.05162741606518886,0.15399188361955482,0.10439914602929444
8,LEFT_EYE_OUTER,0.051795906082597036,0.15432197497692657,0.10453802870008953
8,LEFT_FOOT_INDEX,0.24455554022594433,0.12110682920380228,0.1271766845036823
8,LEFT_HEEL,0.25133552363895567,0.06640137789925724,0.19854987278358677
8,LEFT_HIP,0.0340821980318707,0.022342121763340994,0.036372094401587805
8,LEFT_INDEX,0.7912096027854384,0.6386633502054166,0.18777276023913467
8,LEFT_KNEE,0.12395641700395064,0.04908449161352303,0.08973618068093213
8,LEFT_PINKY,0.826599855906856,0.671130325563976,0.2056765561816355
8,LEFT_SHOULDER,0.05584689046397994,0.07834495041182146,0.034093934201296854
8,LEFT_THUMB,0.6801933713051113,0.532093634952177,0.1793954433186605
8,LEFT_WRIST,0.6325744822000113,0.47343974591788923,0.19137106729529516
8,MOUTH_LEFT,0.050742842504377675,0.14737902883536014,0.10233194632681676
8,MOUTH_RIGHT,0.04861843533409983,0.15335472806219222,0.10978606957851535
8,NOSE,0.04587554306802208,0.17030865080471871,0.12945522012711194
8,RIGHT_ANKLE,0.23691578029224572,0.07804875530687083,0.16587083768732522
8,RIGHT_EAR,0.0741195664519053,0.12409756415249344,0.052332850355978525
8,RIGHT_ELBOW,0.2329790618315411,0.2386014071876653,0.008783341365212555
8,RIGHT_EYE,0.05233187774199888,0.16127110192927413,0.1111243775171147
8,RIGHT_EYE_INNER,0.05132473536007114,0.16081887930688293,0.11136842169046798
8,RIGHT_EYE_OUTER,0.053567830779843915,0.16187443058261283,0.1110351568619749
8,RIGHT_FOOT_INDEX,0.22759159071370366,0.13588698896442764,0.0963433802338644
8,RIGHT_HEEL,0.2452426724413727,0.08376217772692128,0.1680216285409974
8,RIGHT_HIP,0.03008414532988886,0.018412951986981774,0.024851684613521788
8,RIGHT_INDEX,0.652693578163185,0.6886675861143896,0.041927060063160534
8,RIGHT_KNEE,0.1292905409981798,0.06667954882637735,0.0683100735801963
8,RIGHT_PINKY,0.6335614376992393,0.6637402571961327,0.03524790066239507
8,RIGHT_SHOULDER,0.07512663228567126,0.0961175784768897,0.023846276698415735
8,RIGHT_THUMB,0.5553661361393903,0.576099050262785,0.02646579151692358
8,RIGHT_WRIST,0.5477773118205657,0.5660326726984058,0.021745125735184292
9,LEFT_ANKLE,0.31804942436048533,0.0973278980475574,0.22850623742604567
9,LEFT_EAR,0.04683863743444681,0.09021270208969283,0.045176295386273616
9,LEFT_ELBOW,0.15015560531683625,0.14235136327980968,0.05427382264977232
9,LEFT_EYE,0.01698762745543939,0.1437468034824719,0.1457486026135066
9,LEFT_EYE_INNER,0.018305820159083403,0.14385682830659924,0.1457348037121907
9,LEFT_EYE_OUTER,0.016081744098163757,0.14412857005342988,0.14573292948722696
9,LEFT_FOOT_INDEX,0.31164845995328067,0.17143356345152527,0.14260627155746028
9,LEFT_HEEL,0.33168897220777543,0.10313817536812162,0.2357451138856672
9,LEFT_HIP,0.03361270084056981,0.014393476222980985,0.03487450049713261
9,LEFT_INDEX,0.7817238988699702,0.6450038253493243,0.18410588198085495
9,LEFT_KNEE,0.1604530335516871,0.07527923512924062,0.09152636534440008
9,LEFT_PINKY,0.7517127063186464,0.6015591499479783,0.21084959062188552
9,LEFT_SHOULDER,0.045279694994331446,0.08325646143357872,0.04524830829895389
9,LEFT_THUMB,0.6653312419053394,0.5302667307854361,0.1759709663807649
9,LEFT_WRIST,0.6373898491223969,0.4918361526043569,0.19184401460925038
9,MOUTH_LEFT,0.02611519218024098,0.14496089171597223,0.14501817894523997
9,MOUTH_RIGHT,0.027126826084959924,0.15724001615887834,0.15734528331774236
9,NOSE,0.03157755728830598,0.1605785087898126,0.17552971324189195
9,RIGHT_ANKLE,0.29239063368672014,0.07203592559689244,0.23337680719909332
9,RIGHT_EAR,0.034676615600656734,0.11291496138269397,0.08941628664830538
9,RIGHT_ELBOW,0.24384540437892915,0.25348547703949526,0.011639583948405358
9,RIGHT_EYE,0.022955460404404104,0.1548494639180693,0.15534809781699097
9,RIGHT_EYE_INNER,0.020998602548970298,0.15442405939748197,0.15549081063956702
9,RIGHT_EYE_OUTER,0.02529162905943774,0.15534574002917623,0.1553102840459165
9,RIGHT_FOOT_INDEX,0.26047141089909776,0.12816757510375068,0.13877410005213514
9,RIGHT_HEEL,0.30480956103363754,0.0754775892193597,0.24184632309385445
9,RIGHT_HIP,0.028034934526302426,0.006195777461363172,0.023506115531870868
9,RIGHT_INDEX,0.7167912784456579,0.732983756702986,0.023558123294922347
9,RIGHT_KNEE,0.1368461582030104,0.061724097110986254,0.07960714773939999
9,RIGHT_PINKY,0.7145858656455262,0.7311164974648828,0.021656768432606045
9,RIGHT_SHOULDER,0.028949471536697247,0.06982186692517409,0.04893734332246937
9,RIGHT_THUMB,0.6459113039194738,0.6598915696234571,0.020407444319531547
9,RIGHT_WRIST,0.6351566410543252,0.6464125152133595,0.014092516057382107
10,LEFT_ANKLE,0.5203366186124723,0.3102789056238285,0.21282108838620534
10,LEFT_EAR,0.046964881409826756,0.028320735698914024,0.05994310369248912
10,LEFT_ELBOW,0.14420228816782463,0.14227045544553546,0.05618776120691802
10,LEFT_EYE,0.11378330918185617,0.052723313615374565,0.15875027644712875
10,LEFT_EYE_INNER,0.11429141211039148,0.053484735589840654,0.15869846688705777
10,LEFT_EYE_OUTER,0.11349694771085,0.05255055236535765,0.15870832054658474
10,LEFT_FOOT_INDEX,0.5072210615972993,0.3821025599181282,0.12740869795802331
10,LEFT_HEEL,0.5420156354168414,0.32648861477140745,0.2185349726388056
10,LEFT_HIP,0.039542509012872505,0.02384420818633258,0.027642740944429908
10,LEFT_INDEX,0.6546830811669145,0.540990312597167,0.18563678361746713
10,LEFT_KNEE,0.26810594886588623,0.18851777866039623,0.08518695148875229
10,LEFT_PINKY,0.6376272247610878,0.5123346634746605,0.21213733612991414
10,LEFT_SHOULDER,0.016525892978686882,0.05766354416485422,0.05214745845374676
10,LEFT_THUMB,0.5715629835058353,0.46093892934643477,0.17788694995493554
10,LEFT_WRIST,0.574441712568309,0.4537884075959499,0.19231620642866434
10,MOUTH_LEFT,0.10515068664543922,0.05993940233260543,0.1552501210625144
