frame_number,landmark,x,y,z
0,NOSE,0.46359875798225403,0.4227418899536133,-0.6521912217140198
0,LEFT_EYE_INNER,0.4845689833164215,0.3687933385372162,-0.6058247089385986
0,LEFT_EYE,0.4977808892726898,0.368242084980011,-0.6053699851036072
0,LEFT_EYE_OUTER,0.5101679563522339,0.36791813373565674,-0.604986846446991
0,RIGHT_EYE_INNER,0.4375555217266083,0.37210097908973694,-0.622444748878479
0,RIGHT_EYE,0.42059874534606934,0.37324726581573486,-0.6220548748970032
0,RIGHT_EYE_OUTER,0.40629664063453674,0.3746908903121948,-0.6223607063293457
0,LEFT_EAR,0.5308771729469299,0.38597914576530457,-0.31693583726882935
0,RIGHT_EAR,0.38684332370758057,0.3963838517665863,-0.38764840364456177
0,MOUTH_LEFT,0.4896838665008545,0.47196826338768005,-0.5431980490684509
0,MOUTH_RIGHT,0.432430237531662,0.4755878746509552,-0.563940167427063
0,LEFT_SHOULDER,0.6545575261116028,0.6330882906913757,-0.08924323320388794
0,RIGHT_SHOULDER,0.28083479404449463,0.6531602740287781,-0.26272547245025635
0,LEFT_ELBOW,0.878751814365387,0.9237567782402039,-0.4016796946525574
0,RIGHT_ELBOW,0.19081610441207886,1.021480917930603,-0.2077307105064392
0,LEFT_WRIST,0.854910135269165,0.6130132079124451,-0.8754875659942627
0,RIGHT_WRIST,0.17274786531925201,1.3230986595153809,-0.42629754543304443
0,LEFT_PINKY,0.8757408261299133,0.4813556969165802,-0.9632444381713867
0,RIGHT_PINKY,0.15814591944217682,1.4205031394958496,-0.4487477242946625
0,LEFT_INDEX,0.82292640209198,0.4672403931617737,-0.8695646524429321
0,RIGHT_INDEX,0.18727049231529236,1.401693344116211,-0.5197346210479736
0,LEFT_THUMB,0.7925135493278503,0.5222408175468445,-0.8570488095283508
0,RIGHT_THUMB,0.20105348527431488,1.3713738918304443,-0.46043333411216736
0,LEFT_HIP,0.6047729253768921,1.2812193632125854,0.004270360805094242
0,RIGHT_HIP,0.3502952456474304,1.289536714553833,0.0008155317627824843
0,LEFT_KNEE,0.6076165437698364,1.8058565855026245,0.049930389970541
0,RIGHT_KNEE,0.37113291025161743,1.808053970336914,0.04374510422348976
0,LEFT_ANKLE,0.5929411053657532,2.250563144683838,0.5760107040405273
0,RIGHT_ANKLE,0.3677249550819397,2.248812437057495,0.40302327275276184
0,LEFT_HEEL,0.5966891050338745,2.3268704414367676,0.6068307161331177
0,RIGHT_HEEL,0.3574662506580353,2.326437473297119,0.42784714698791504
0,LEFT_FOOT_INDEX,0.568427324295044,2.403684616088867,0.22572723031044006
